ID,URL,Name,category_tree,price,description,brand
6325b6870c54cd47be6ebfbffa620ec7,http://www.flipkart.com/jaipur-print-cotton-floral-king-sized-double-bedsheet/p/itmejthnwahrnt7v?pid=BDSEJTHNGWVGWWQU,Jaipur Print Cotton Floral King sized Double Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> Jaipur Print Bedsheets >> Jaipur Print Cotton Floral King sized Double Bed...""]",259.9€,"Key Features of Jaipur Print Cotton Floral King sized Double Bedsheet 100% cotton,Jaipur Print Cotton Floral King sized Double Bedsheet (1 bed sheet 2 pillow cover, White) Price: Rs. 998 This nice bed sheet made up of 100% cotton to give you comfort. This bed sheet is hand printed. This bedsheet gives nice look to your room And its fast colour and good quality gives this bedsheet long life.,Specifications of Jaipur Print Cotton Floral King sized Double Bedsheet (1 bed sheet 2 pillow cover, White) General Machine Washable Yes Brand Jaipur Print Type Flat Model Name jaipur117 Material Cotton Thread Count 140 Model ID jaipur117 Fabric Care machinewash, do not bleach Size King Color White Warranty waranty of the product only for manufacturing defect only and product will exchange onle when it is not used and returne its origional packing Dimensions Flat Sheet Width 86 inch / 220 cm Fitted Sheet Width 0 cm Pillow Cover Width 17 inch / 45 cm Pillow Cover Length 29 inch / 75 cm Weight 900 g Fitted Sheet Depth 0 cm Fitted Sheet Length 0 cm Flat Sheet Depth 0.2 cm Flat Sheet Length 104 inch / 265 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 bed sheet 2 pillow cover",Jaipur Print
b51acbb3e292152a131cde140e0c376a,http://www.flipkart.com/shilpi-nhscn003-coin-bank/p/itmej9edte4eymdr?pid=CNBEJ9EDXWN8HQUU,Shilpi NHSCN003 Coin Bank,"[""Pens & Stationery >> College Supplies >> Coin Banks >> Shilpi Coin Banks >> Shilpi NHSCN003 Coin Bank (Brown)""]",90€,Specifications of Shilpi NHSCN003 Coin Bank (Brown) In The Box Sales Package Coin Bank,Shilpi
c3f924e0e4c823c62d58de0c17ba86d6,http://www.flipkart.com/jaipur-print-cotton-floral-king-sized-double-bedsheet/p/itmejthgzhsxzgs7?pid=BDSEJTHGGZH3HSJF,Jaipur Print Cotton Floral King sized Double Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> Jaipur Print Bedsheets >> Jaipur Print Cotton Floral King sized Double Bed...""]",259.9€,"Key Features of Jaipur Print Cotton Floral King sized Double Bedsheet 100% cotton,Jaipur Print Cotton Floral King sized Double Bedsheet (1 bed sheet 2 pillow cover, White) Price: Rs. 998 This is nice bed sheet made in ahmedabad and made up of 100% cotton.This bed sheet have fast colours which gives it long life and new look to your room.,Specifications of Jaipur Print Cotton Floral King sized Double Bedsheet (1 bed sheet 2 pillow cover, White) General Brand Jaipur Print Machine Washable Yes Type Flat Material Cotton Model Name ahmd11 Thread Count 4 Model ID ahmd11 Character flower Color White Size King Fabric Care Machine Wash, Do Not Bleach Dimensions Flat Sheet Width 86 inch / 220 cm Fitted Sheet Width 0 cm Pillow Cover Width 17 inch / 45 cm Pillow Cover Length 29 inch / 75 cm Weight 900 g Fitted Sheet Depth 0 cm Fitted Sheet Length 0 cm Flat Sheet Depth 0 cm Flat Sheet Length 104 inch / 265 cm Warranty waranty of the product only for manufacturing defect only and product will exchange onle when it is not used and returne its origional packing In the Box Number of Contents in Sales Package 1 Sales Package 1 bed sheet 2 pillow cover",Jaipur Print
38cc9b40b62bef29b49e3c6b501b9dba,http://www.flipkart.com/babeezworld-dungaree-baby-boy-s-combo/p/itmegntvcgtgezyf?pid=ACBEGNTVH7QYGJZU,Babeezworld Dungaree Baby Boy's  Combo,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Combo Sets >> Babeezworld Combo Sets >> Babeezworld Dungaree Baby Boy's  Combo""]",99.9€,"Specifications of Babeezworld Dungaree Baby Boy's  Combo Apparel Combo Details Primary Product Size S Fabric Cotton Pattern Printed Fit Regular Fit Occasion Casual Ideal For Baby Boy's Additional Details Style Code bbz1105a Fabric Care Wash with Similar Colors, Use Detergent for Colors In the Box Number of Contents in Sales Package 2",Babeezworld
a99bd685c5430bdf45a1dd01aabc3200,http://www.flipkart.com/redbag-eight-armed-goddess-sherawali-maa-showpiece-10-8-cm/p/itmejyhm6gjrq6yv?pid=SHIEJYHMR7DUKT8W,Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpiece >> Religious Idols >> Redbag Religious Idols >> Redbag Eight Armed Goddess Sherawali Maa Showpie...""]",160€,"Key Features of Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm Brass Height - 10.8 cm Width - 10.16 cm Weight - 850 g,Specifications of Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm (Brass, Gold) General Brand Redbag Model Number 6437 Type Religious Idols Model Name Eight Armed Goddess Sherawali Maa Material Brass Color Gold Dimensions Weight 850 g Height 10.8 cm Width 10.16 cm Depth 5.08 cm In the Box Sales Package 1 Showpiece Figurine",Redbag
e98fed4f44ec6c5f185a80f8cdd898bb,http://www.flipkart.com/proence-weight-gainers-mass-gainers/p/itmeavtqg7dbzarf?pid=PSLEAVTQRYZP3YVG,"Proence Weight Gainers, Mass Gainers","[""Food & Nutrition >> Health & Nutrition >> Protein Supplements >> Proence Weight Gainers, Mass Gainers (60 No, Unf...""]",102.5€,"Specifications of Proence Weight Gainers, Mass Gainers (60 No, Unflavored) General Dietary Preference No MSG Brand Proence Flavor Unflavored Usage Timings Pre-workout, Post-workout Quantity 60 No Number of Scoops per Container NA Container Type Mason Jar Ayurvedic No Protein Type Weight Gainers, Mass Gainers Model Number 10036 Form Capsules Serving Size 60 No Food Preference Veg Composition Atmagupta sd:-85 mg ,shilajatu:-60 mg , Goksura;-50 mg, Ashwagandha:-50 mg , vidari:-50 mg , Musli:-40 mg , jatiphala:-25 mg , lavanga:-20 mg , Visamusthi:-20 mg , Akarakarabha:-20 mg , Kunkuma:-15 mg Tvak:-15 mg Shelf Life 18 Year Important Note Product information provided by the seller on the Website is not exhaustive, please read the label on the physical product carefully for complete information provided by the manufacturer. For additional information, please contact the manufacturer.",Proence
05324708277dbf2f3e8b55a660e91988,http://www.flipkart.com/discountgod-men-s-checkered-casual-shirt/p/itmeby72gtexzbbx?pid=SHTEBY72FGKPYBRU,Discountgod Men's Checkered Casual Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Discountgod Casual & Party Wear Shirts""]",75€,Discountgod Men's Checkered Casual Shirt - Buy Blood Red Discountgod Men's Checkered Casual Shirt For Only Rs. 750 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,Slim
9b9dc9b2609d1ee4f5196221eca22eb7,http://www.flipkart.com/silver-streak-men-s-printed-casual-denim-shirt/p/itmeb5mnmvd4tzh5?pid=SHTEB5MNYHJJQGBJ,Silver Streak Men's Printed Casual Denim Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Silver Streak Casual & Party Wear Shirts""]",129.9€,Silver Streak Men's Printed Casual Denim Shirt - Buy Blue Silver Streak Men's Printed Casual Denim Shirt For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,Slim
a62b34aa0564cbf03b0132773eab9354,http://www.flipkart.com/cobra-paris-co6394a1-analog-watch-men-boys/p/itme3faxhgg8jhbr?pid=WATE3FAXGFHMASYX,"Cobra Paris CO6394A1 Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Cobra Paris Wrist Watches""]",1899.5€,"Cobra Paris CO6394A1 Analog Watch  - For Men, Boys - Buy Cobra Paris CO6394A1 Analog Watch  - For Men, Boys  CO6394A1 Online at Rs.15195 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
45df3406c4f1301e479c58716c912841,http://www.flipkart.com/ten-women-s-black-knee-length-boots/p/itmeck2fhpccrf5p?pid=SHOECK2FYYWUT4KM,TEN TEN Women's Black Knee Length Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",499.5€,"TEN TEN Women's Black Knee Length Boots Boots
                         Price: Rs. 1,995
				
			Boots
Boots",
7698cd2c78a1fd6105ef617445da52f9,http://www.flipkart.com/aries-gold-g-729-s-bk-analog-watch-men-boys/p/itmecj25rfnthwfu?pid=WATECJ25SP6A7VD5,"Aries Gold G 729 S-BK Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Aries Gold Wrist Watches""]",1369.9€,"Aries Gold G 729 S-BK Analog Watch  - For Men, Boys - Buy Aries Gold G 729 S-BK Analog Watch  - For Men, Boys  G 729 S-BK Online at Rs.13099 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
2b480f41409d22cb3ba9f71a0242cf1a,http://www.flipkart.com/carlton-boots/p/itme7zj3h9nkzyjb?pid=SHOE7ZJ3GQN3ZHNS,Carlton Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",349.5€,Carlton Boots - Buy Carlton Boots - CLL-3106 only for Rs. 1223 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
893aa5ed55f7cff2eccea7758d7a86bd,http://www.flipkart.com/maserati-time-r8851116001-analog-watch-boys/p/itmeayahfma4r9kp?pid=WATEAYAHJ8CUCAYM,Maserati Time R8851116001 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Maserati Time Wrist Watches""]",2440€,"Maserati Time R8851116001 Analog Watch  - For Boys - Buy Maserati Time R8851116001 Analog Watch  - For Boys  R8851116001 Online at Rs.24400 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
e52f90f908db98de5f78645ccf03024c,http://www.flipkart.com/vizion-8503b-1red-cold-light-digital-watch-boys-girls/p/itmecv66cdps2her?pid=WATECV664H5MMGSQ,"Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Vizion Wrist Watches""]",109.5€,"Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls
                         Price: Rs. 595
				
			Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)
Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)",
f355cc1ccb08bd0d283ed979b7ee7515,http://www.flipkart.com/camerii-wm64-elegance-analog-watch-men-boys/p/itme6y6duhfcummh?pid=WATE6Y6D2MZHWGBZ,"Camerii WM64 Elegance Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Camerii Wrist Watches""]",109.9€,"Camerii WM64 Elegance Analog Watch  - For Men, Boys - Buy Camerii WM64 Elegance Analog Watch  - For Men, Boys  WM64 Online at Rs.449 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
f80ba21b9e77fe3a4d0e944f86305f8d,http://www.flipkart.com/reckler-slim-fit-men-s-jeans/p/itmecn2pzhhswznp?pid=JEAECN2PWUKFA9GJ,Reckler Slim Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Reckler Jeans""]",539.8€,"Reckler Slim Fit Men's Jeans - Buy Light Blue, Shiny Black Reckler Slim Fit Men's Jeans For Only Rs. 5398 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com",Slim
41aa2d73a19f0c3438b3c77134696830,http://www.flipkart.com/quechua-arpenaz-novadry-boots/p/itme96xeamtkzarz?pid=SHOE4FZGGTE7HJXN,Quechua Arpenaz Novadry Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",249.9€,Quechua Arpenaz Novadry Boots - Buy Quechua Arpenaz Novadry Boots - NU-962 only for Rs. 2459 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
c0824c9e7ee6b79006ce698a2a7a413c,http://www.flipkart.com/colat-colat-mw20-sheen-analog-watch-men-women-boys-girls/p/itme2rx9jpyxcyqc?pid=WATE2RX9HHGBUQGA,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls","[""Watches >> Wrist Watches >> Colat Wrist Watches""]",399.9€,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls - Buy Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls  COLAT_MW20 Online at Rs.849 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
15f03b13b010db0a355ae094fddc9e86,http://www.flipkart.com/steppings-trendy-boots/p/itme96vetrndpjr7?pid=SHOE2FQCE3QFC8ZM,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",179.9€,Steppings Trendy Boots - Buy Steppings Trendy Boots - XF-04 only for Rs. 719 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
0c7a6176e932cc20399a890433186ab5,http://www.flipkart.com/rochees-rw38-analog-watch-boys/p/itmed8hnthnczfqy?pid=WATED8HNQGUFBNFT,Rochees RW38 Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> Rochees Wrist Watches""]",141.5€,"Rochees RW38 Analog Watch  - For Boys - Buy Rochees RW38 Analog Watch  - For Boys  RW38 Online at Rs.1202 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
0aa9c84298f0b956cb879d87ff728bf8,http://www.flipkart.com/rorlig-rr-028-expedition-analog-watch-men-boys/p/itmebyzgghrmgbnf?pid=WATEBYZGFCZPUJAR,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Rorlig Wrist Watches""]",109.9€,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys
                         Price: Rs. 399
				
			You will be bombarded with complimenting glances as you walk out wearing this brown/black coloured analog watch. Featuring a stylish dial and attractive leather strap, this watch will be a classy touch to your look. This stylish accessory is a fine pick to flaunt with casuals as well as with formals too.
You will be bombarded with complimenting glances as you walk out wearing this brown/black coloured analog watch. Featuring a stylish dial and attractive leather strap, this watch will be a classy touch to your look. This stylish accessory is a fine pick to flaunt with casuals as well as with formals too.",
a66b8f58ac663190586f5c1a9745e56f,http://www.flipkart.com/catwalk-boots/p/itmea4hajgakcxqn?pid=SHOEA4HADYGNUZFM,Catwalk Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",209.5€,Catwalk Boots - Buy Catwalk Boots - Catwalk-010 only for Rs. 999 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
cf59d4e4b6583f4c4bc32c385d7952d1,http://www.flipkart.com/magnum-footwear-lifestyle/p/itmebyzgkch4zp9m?pid=SHOEBYZGZ682N4K2,Magnum Footwear Lifestyle,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",399.9€,Magnum Footwear Lifestyle - Buy Magnum Footwear Lifestyle - 758 only for Rs. 2099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
dd0e3470a7e6ed76fd69c2da27721041,http://www.flipkart.com/t-star-uft-tsw-005-bk-br-analog-watch-boys/p/itmecffvcgfw8f9m?pid=WATECFFVGFZPAD3D,T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys,"[""Watches >> Wrist Watches >> T STAR Wrist Watches""]",99.9€,"T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys
                         Price: Rs. 399
				
			Whether you are on your way to work or travelling abroad with family, lifestyle accessories like watches, wallets and belts help to add a touch of sophistication and class to your otherwise mundane and regular daily wear. When it all comes down to it, suave leather belts and intricately designed and finished timepieces are what separate you from the rest.
Whether you are on your way to work or travelling abroad with family, lifestyle accessories like watches, wallets and belts help to add a touch of sophistication and class to your otherwise mundane and regular daily wear. When it all comes down to it, suave leather belts and intricately designed and finished timepieces are what separate you from the rest.",
588d8f7647d36f6e1c162984f2cd9676,http://www.flipkart.com/rialto-boots/p/itmed5dcpg4ugcye?pid=SHOED5DCYU8HWRDH,Rialto Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",329.5€,Rialto Boots - Buy Rialto Boots - rialto-A1027 only for Rs. 2795 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
72c4f4745fbaeb32f8c82a6ce013309d,http://www.flipkart.com/kielz-ladies-boots/p/itme2zngdhfnfawt?pid=SHOE2ZNGYDECUGNG,Kielz Ladies Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",249.9€,Kielz Ladies Boots - Buy Kielz Ladies Boots - 6609 only for Rs. 1249 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
41384da51732c0b4df3de8f395714fbb,http://www.flipkart.com/alfajr-wy16b-youth-digital-watch-men-boys/p/itmechfufumwbtnz?pid=WATECHFU4QGFQEJG,"Alfajr WY16B Youth Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Alfajr Wrist Watches""]",549.5€,"Alfajr WY16B Youth Digital Watch  - For Men, Boys - Buy Alfajr WY16B Youth Digital Watch  - For Men, Boys  WY16B Online at Rs.4995 in India Only at Flipkart.com. Azan Times ( For All Cities Around The World ), Prayer Reminders, Qibla Direction, Hijri And Gregorian Calnedars, Qur'An Bookmark, Daily Alrams - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
dff9da1046a392d71cca8bfb3e1f647e,http://www.flipkart.com/la-briza-ashley-boots/p/itme2fbzc87ysvwk?pid=SHOE2FBZENEBCZZD,La Briza Ashley Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",229.9€,La Briza Ashley Boots - Buy La Briza Ashley Boots - 5700 only for Rs. 2299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
710ed5f2393a4b9e8823aa0029f71f93,http://www.flipkart.com/tag-heuer-cau1116-ba0858-formula-1-analog-watch-boys-men/p/itmea6ug29cnhkdh?pid=WATEA6UGFGKZKDJC,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> TAG Heuer Wrist Watches""]",10775€,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men - Buy TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men  CAU1116.BA0858 Online at Rs.107750 in India Only at Flipkart.com. Swiss-made, Quartz movement, Scratch resistant, Sapphire crystal glass, Water resistant to 200 metres, Feature Chronograph - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
d6eb521acd9de24c5c3faded2831620a,http://www.flipkart.com/salt-n-pepper-13-019-femme-black-boots/p/itme6zqd3hhyayep?pid=SHOE6ZQEB694PVM8,Salt N Pepper 13-019 Femme Black Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",419.5€,"Salt N Pepper 13-019 Femme Black Boots Boots
                         Price: Rs. 3,146
				
			Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black colour. stylish fine upper leather and comfort sole presents a sleek pair of boots, which is flexible and hard wearing. Club this pair of boots with your festival attire to astonish everyone with its beauty.
Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black colour. stylish fine upper leather and comfort sole presents a sleek pair of boots, which is flexible and hard wearing. Club this pair of boots with your festival attire to astonish everyone with its beauty.",
029565fee2f177b15e2cb9b7388a6a24,http://www.flipkart.com/shuz-touch-boots/p/itmebkey5hbjpgyq?pid=SHOEBKEYTHTVCMNX,Shuz Touch Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",149.9€,Shuz Touch Boots - Buy Shuz Touch Boots - 978-A03 only for Rs. 1270 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
1ed3a04918640144f3c7b91edc15b493,http://www.flipkart.com/wrangler-skanders-fit-men-s-jeans/p/itmebmsca5uhgkhg?pid=JEAEBMSEEGG26RPV,Wrangler Skanders Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Wrangler Jeans""]",279.5€,Wrangler Skanders Fit Men's Jeans - Buy Brushed Black Wrangler Skanders Fit Men's Jeans For Only Rs. 2795 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,Skanders
f5edb6f2171b384ce99a71e52f0a64c9,http://www.flipkart.com/steppings-trendy-boots/p/itme96vfxxbkx29c?pid=SHOE3S9BZ4SJUJFY,Steppings Trendy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",319.9€,"Steppings Trendy Boots
                         Price: Rs. 1,919
				
			Feel on top of the world with this pair of boot by STEPpings. Designed as per the latest trend, this pair will catch every style-conscious man's attention.? Sinful dressing is in vogue and you ought to flaunt it by cubbling this pair with.
Feel on top of the world with this pair of boot by STEPpings. Designed as per the latest trend, this pair will catch every style-conscious man's attention.? Sinful dressing is in vogue and you ought to flaunt it by cubbling this pair with.",
e18aace92fadededb348d8488931a1e2,http://www.flipkart.com/salt-n-pepper-14-664-denny-black-boots/p/itme6zqdzhmszhfz?pid=SHOE6ZQE7K9W3ZX3,Salt N Pepper 14-664 Denny Black Boots Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",429.5€,"Salt N Pepper 14-664 Denny Black Boots Boots
                         Price: Rs. 3,221
				
			Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black color. stylish fine upper leather and comfort sole presents a sleek pair of boots, which is flexible and hard wearing. Club this pair of boots with your festival attire to astonish everyone with its beauty.
Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black color. stylish fine upper leather and comfort sole presents a sleek pair of boots, which is flexible and hard wearing. Club this pair of boots with your festival attire to astonish everyone with its beauty.",
16655211772e017f8e207c24b8340214,http://www.flipkart.com/costa-swiss-cs-2001-analog-watch-boys-men/p/itmebvhavgg32buu?pid=WATEBVHAWSYYS8EY,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Costa Swiss Wrist Watches""]",119.9€,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men - Buy Costa Swiss CS-2001 Analog Watch  - For Boys, Men  CS-2001 Online at Rs.429 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",
7713ac1bbb7b5c03019314a46076a6f2,http://www.flipkart.com/crocs-boots/p/itmebhzak57y7hgw?pid=SHOEBHZA5BXBKRDC,Crocs Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",399.5€,Crocs Boots - Buy Crocs Boots - 16010 only for Rs. 3995 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
329c5f4d7aced63e1ce3e88f41d5e7e6,http://www.flipkart.com/breitling-ab011010-bb08-131s-chronomat-44-analog-watch-boys-men/p/itme9dx97f7emjyr?pid=WATE9DX9E4YSRJSY,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Breitling Wrist Watches""]",57123€,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men
                         Price: Rs. 571,230
				
			MODEL

Breitling Chronomat 01 44mm ???Flying Fish??? Black Dial AB011010/BB08 131S

FUNCTIONS

Powered by a Breitling Calibre 01 fully in-house movement that comes with a 5 year Breitling warranty. A red central chronograph hand accurate to 1/4th of a second, with 30-minute and 12-hour counters. Unidirectional, ratcheted bezel with tachymeter scale for making time and speed measurements.

FEATURES

This chronograph is a tribute to Herbert Nitsch, a Freediver whose achievements have earned him the nickname the ???Flying Fish???
MODEL

Breitling Chronomat 01 44mm ???Flying Fish??? Black Dial AB011010/BB08 131S

FUNCTIONS

Powered by a Breitling Calibre 01 fully in-house movement that comes with a 5 year Breitling warranty. A red central chronograph hand accurate to 1/4th of a second, with 30-minute and 12-hour counters. Unidirectional, ratcheted bezel with tachymeter scale for making time and speed measurements.

FEATURES

This chronograph is a tribute to Herbert Nitsch, a Freediver whose achievements have earned him the nickname the ???Flying Fish???",
130a50a99e78426459f0d909b0bc0f07,http://www.flipkart.com/lyc-white-casual-boots/p/itme96sz8vzhacqv?pid=SHOE4UC3MJZF3VFJ,Lyc White Casual Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",119.9€,Lyc White Casual Boots - Buy Lyc White Casual Boots - 2202 only for Rs. 899 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
47b08bfc60cb74872ac29ccb93b64ca7,http://www.flipkart.com/myra-comfortable-boots/p/itmedh9ahjryvnpb?pid=SHOEDH9AS48SSFBT,Myra Comfortable Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",104.9€,Myra Comfortable Boots - Buy Myra Comfortable Boots - MS561C only for Rs. 499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
920154acbe49d3202ed7d2ed2df1ea13,http://www.flipkart.com/calibro-sw-125-analog-digital-watch-men-boys/p/itmecgpstt9hdxjz?pid=WATECGPSDSFRHUSY,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Calibro Wrist Watches""]",200€,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys
                         Price: Rs. 699
				
			CALIBRO presents MTG Black Dial Round Watch. This is a fashionable watch from MTG that adds to your style statement. This brand is known for its usage of quality material in making appealing watches. It understands the needs of youth so well that it is able to present wide range of watches to its customers. The variety in design, style and youthful approach is very well executed by this brand. Get one and see how brilliantly it leads other brands in style, finish and everything else that matters.
CALIBRO presents MTG Black Dial Round Watch. This is a fashionable watch from MTG that adds to your style statement. This brand is known for its usage of quality material in making appealing watches. It understands the needs of youth so well that it is able to present wide range of watches to its customers. The variety in design, style and youthful approach is very well executed by this brand. Get one and see how brilliantly it leads other brands in style, finish and everything else that matters.",
5b085177978f863858eb88c27dfbf01b,http://www.flipkart.com/get-glamr-designer-uggy-boots/p/itmec8qgymvsueza?pid=SHOEC8QGWFF2VXAN,Get Glamr Designer Uggy Boots,"[""Footwear >> Women's Footwear >> Casual Shoes >> Boots""]",349.9€,Get Glamr Designer Uggy Boots - Buy Get Glamr Designer Uggy Boots - LTB-U-2 only for Rs. 2799 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
